,State,Lon,Lat,SorgType,Crop,Year,AbovegroundBiomass_gCm,GrainYield_gCm2,StrawYield_gCm2,Delta_soilC_gCm2,NO3leach_gNm2yr,N2Oflux_gNm2yr,NOflux_gNm2yr,CH4oxidation_gCm2yr,direct_N2O_gCO2e,indirect_N2O_vol_gCO2e,indirect_N2O_NO3_gCO2e,CH4_gCO2e,net_GHG_gCO2e,Delta_soilC_gCO2e,g CO2e/bu,g CO2e/bu without SOC
110,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2026,836.91,0.0951,836.8149,94.0083000000004,4.9028,0.142656,0.035988,0.100808,61.199424,2.87067924,15.774759,-3.7500576,-268.602295360002,-344.697100000002,10882.370307618665,6431.818268538614
111,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2027,143.2573,138.1619,5.0954,-107.7286,0.9276,0.065617,0.019802,0.128215,28.149693,3.54018093,2.984553,-4.769598,424.909695596668,395.004866666668,,0.0
112,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2028,881.0745,0.1001,880.9744,109.9493,4.2946,0.132998,0.034384,0.111778,57.056142,2.92148142,13.8178755,-4.1581416,-333.510076013334,-403.147433333334,11294.047308572039,6349.730641513287
113,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2029,152.0062,146.4011,5.6051,-162.7798,2.8,0.093871,0.025821,0.114884,40.270659,3.78236859,9.009,-4.2736848,645.647609456668,596.859266666668,,0.0
114,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2030,741.9061,0.0843,741.8218,110.5513,2.8803,0.107202,0.026938,0.115466,45.989658,2.51266158,9.26736525,-4.2953352,-351.880417036667,-405.354766666667,12545.455708634023,6641.523617120246
115,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2031,90.5228,87.321,3.2018,-129.0503,1.2326,0.056105,0.020942,0.12823,24.069045,2.67912645,3.9658905,-4.770156,499.128339283333,473.184433333333,,0.0
116,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2032,682.0432,0.0775,681.9657,137.3198,1.9961,0.096629,0.02758,0.125322,41.453841,2.31243441,6.42245175,-4.6619784,-457.979184573334,-503.505933333334,14780.81386127051,6803.664561914924
117,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2033,49.8429,48.08,1.7629,-181.7295,2.0343,0.064701,0.02548,0.132759,27.756729,1.93050429,6.54536025,-4.9386348,697.635458740001,666.341500000001,,0.0
118,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2034,750.3435,0.0853,750.2582,110.2617,4.2084,0.091355,0.004795,0.118492,39.191295,2.45325795,13.540527,-4.4079024,-353.51572245,-404.2929,12443.002830344367,6620.750802540538
119,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2035,144.1148,138.9875,5.1273,-125.9067,0.9654,0.068054,0.021925,0.115415,29.195166,3.54377166,3.1061745,-4.293438,493.209574159998,461.657899999998,,0.0
120,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2036,725.1074,0.0824,725.025,149.3574,1.735,0.072261,0.023216,0.124057,30.999969,2.30227569,5.5823625,-4.6149204,-513.374113209999,-547.643799999999,14845.461685876868,6684.321291258248
121,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2037,145.4618,140.1549,5.3069,-149.766100000001,3.1776,0.071963,0.022449,0.124271,30.872127,3.57083727,10.223928,-4.6228812,589.186377736669,549.142366666669,,0.0
122,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2038,805.1157,0.0915,805.0242,129.3428,1.3574,0.109656,0.027684,0.112052,47.042424,2.67591324,4.3674345,-4.1683344,-424.339495993335,-474.256933333335,12861.664849269306,6496.489031942708
123,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2039,132.8957,128.1952,4.7005,-140.0562,1.1767,0.064942,0.025022,0.121931,27.860118,3.37984218,3.78603225,-4.5358332,544.02955923,513.5394,,0.0
124,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2040,738.7207,0.0839,738.6368,114.3789,2.7422,0.085209,0.025549,0.114595,36.554661,2.39900661,8.8230285,-4.262934,-375.875537889999,-419.389299999999,12784.17190269191,6649.489438019697
125,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2041,82.7682,79.7974,2.9708,-116.3555,1.8489,0.053695,0.019081,0.12953,23.035155,2.55424455,5.94883575,-4.818516,453.356552633332,426.636833333332,,0.0
126,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2042,772.9147,0.0878,772.8269,107.2359,2.1275,0.107235,0.030689,0.117453,46.003815,2.59817415,6.84523125,-4.3692516,-342.120331199999,-393.198299999999,12064.528299833773,6567.410100214499
127,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2043,104.3444,100.6473,3.6971,-153.478499999999,2.6403,0.083008,0.02857,0.117027,35.610432,3.02276832,8.49516525,-4.3534044,605.529461169997,562.754499999997,,0.0
128,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2044,837.0169,0.0951,836.9218,131.5688,2.8565,0.114859,0.029119,0.10527,49.274511,2.77888611,9.19078875,-3.916044,-425.090791473333,-482.418933333333,12659.55927536069,6431.609117274496
129,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2045,155.4687,149.8333,5.6354,-130.6841,1.1803,0.059246,0.016745,0.121631,25.416534,3.65313234,3.79761525,-4.5246732,507.517641723335,479.175033333335,,0.0
130,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2046,796.2354,0.0905,796.1449,139.6314,1.9921,0.094666,0.026112,0.122375,40.611714,2.58243414,6.40958175,-4.55235,-466.930420110001,-511.981800000001,13463.606462321279,6515.474601599079
131,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2047,75.0001,72.3397,2.6604,-130.9883,1.2419,0.058484,0.020211,0.133957,25.089636,2.39932836,3.99581325,-4.9832004,506.792010543333,480.290433333333,,0.0
132,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2048,816.6371,0.0928,816.5443,87.5766999999996,3.767,0.119614,0.031691,0.110791,51.314406,2.72421006,12.1203225,-4.1214252,-259.077053306665,-321.114566666665,10721.464299420582,6472.472315774317
133,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2049,118.4776,114.2842,4.1934,-125.7388,2.4683,0.078488,0.025663,0.112483,33.671352,3.19428252,7.94175525,-4.1843676,501.665288836667,461.042266666667,,0.0
134,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2050,773.0038,0.0878,772.916,87.3613000000005,2.1462,0.120397,0.032234,0.112961,51.650313,2.63318913,6.9053985,-4.2021492,-263.338015236668,-320.324766666668,11044.997550294183,6567.205709914758
135,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2051,104.1357,100.4236,3.7121,-102.2046,1.4678,0.042923,0.015026,0.133089,18.413967,2.84351067,4.7226465,-4.9509108,395.77941337,374.7502,,0.0
136,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2052,642.8813,0.0731,642.8082,122.4214,3.5718,0.084545,0.023204,0.115125,36.269805,2.15077005,11.4922665,-4.28265,-403.248275116667,-448.878466666667,14470.965895127012,6926.074548420539
137,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2053,140.4281,135.4612,4.9669,-110.6836,1.2681,0.055251,0.016953,0.124567,23.702679,3.40090179,4.08011175,-4.6338924,432.389666806668,405.839866666668,,0.0
138,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2054,657.3655,0.0747,657.2908,156.4585,2.7297,0.064087,0.018608,0.124089,27.493323,2.10290223,8.78280975,-4.6161108,-539.918242486666,-573.681166666666,16309.253152797062,6879.101084765769
139,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2055,74.5013,71.8661,2.6352,-140.638199999999,1.8422,0.070061,0.021717,0.121999,30.056169,2.43741069,5.9272785,-4.5383628,549.555895389998,515.673399999998,,0.0
140,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2056,713.2528,0.0811,713.1717,114.8155,2.4127,0.085524,0.024628,0.120932,36.689796,2.32914396,7.76286225,-4.4986704,-378.707034856666,-420.990166666666,13093.721043029362,6715.736276105225
141,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2057,159.9651,154.2776,5.6875,-136.3907,1.3078,0.086175,0.02247,0.104402,36.969075,3.83300775,4.2078465,-3.8837544,541.225408183333,500.099233333333,,0.0
142,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2058,832.9985,0.0947,832.9038,171.5386,1.2251,0.083125,0.030845,0.126918,35.660625,2.62515825,3.94175925,-4.7213496,-591.468673766666,-628.974866666666,14598.642419201533,6439.50808776838
143,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2059,60.1913,58.0604,2.1309,-160.7725,2.1738,0.071982,0.024832,0.11644,30.880278,2.16079578,6.9942015,-4.331568,625.202873946667,589.499166666667,,0.0
144,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2060,700.222,0.0796,700.1424,75.1284999999998,5.0215,0.126304,0.03416,0.105676,54.184416,2.45861616,16.15667625,-3.9311472,-206.602605456666,-275.471166666666,11002.537578682517,6751.495461341167
145,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2061,137.5743,132.671,4.9033,-109.8902,2.6613,0.071708,0.02047,0.113717,30.762732,3.43804032,8.56273275,-4.2302724,441.463966003333,402.930733333333,,0.0
146,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2062,657.1593,0.0747,657.0846,131.0425,2.8406,0.082577,0.025997,0.119465,35.425533,2.19509433,9.1396305,-4.444098,-438.173006836665,-480.489166666665,14780.49860575183,6879.7552792341585
147,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2063,153.91,148.4626,5.4474,-120.325699999999,1.7397,0.07717,0.022023,0.11917,33.10593,3.6764013,5.59748475,-4.433124,479.140925383331,441.194233333331,,0.0
148,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2064,805.5567,0.0915,805.4652,110.0205,4.5172,0.130333,0.033779,0.100951,55.912857,2.71656957,14.534091,-3.7553772,-334.000359629999,-403.408499999999,11906.88614035501,6495.557109110091
149,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2065,137.7035,132.8057,4.8978,-98.3544999999995,0.8342,0.057621,0.017532,0.128351,24.719409,3.40720809,2.6840385,-4.7746572,386.669165056665,360.633166666665,,0.0
150,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2066,853.7199,0.097,853.6229,123.455599999999,3.9398,0.120568,0.031785,0.111938,51.723672,2.77806672,12.6763065,-4.1640936,-389.656581713331,-452.670533333331,12129.14032490674,6399.572944880381
151,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2067,147.0624,141.6394,5.423,-152.1821,2.4678,0.082592,0.023075,0.114994,35.431968,3.64732368,7.9401465,-4.2777768,600.742694713333,558.001033333333,,0.0
152,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2068,720.5738,0.0819,720.4919,120.509300000001,2.6834,0.09959,0.025522,0.115534,42.72411,2.4212331,8.6338395,-4.2978648,-392.386115533336,-441.867433333336,13322.474378882243,6696.213380722659
153,Illinois,271.32502,38.1389,SweetSorghum,Soybean,2069,86.8973,83.8238,3.0735,-121.237300000001,1.1382,0.050525,0.018984,0.128328,21.675225,2.57539425,3.6621585,-4.7738016,467.675742816669,444.536766666669,,0.0
154,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2070,661.0422,0.0751,660.9671,143.003900000001,1.8862,0.091713,0.026585,0.125351,39.344877,2.23943577,6.0688485,-4.6630572,-481.357529263336,-524.347633333336,15438.774080356425,6867.504826612722
155,Illinois,271.32502,38.1389,SweetSorghum,Sorghum,2070,661.0422,0.0751,660.9671,0.0,1.8862,0.091713,0.026585,0.125351,39.344877,2.23943577,6.0688485,-4.6630572,42.99010407,0.0,6867.504826612722,6867.504826612722
156,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2020,131.2091,126.5683,4.6408,,0.9421,0.075227,0.040207,0.119068,32.272383,3.36433383,3.03120675,-4.4293296,,,,0.0
157,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2021,778.5399,0.0885,778.4514,86.7157999999999,2.8506,0.168788,0.043973,0.099284,72.410052,2.86566852,9.1718055,-3.6933648,-237.203772113333,-317.957933333333,10967.698306093176,6554.597971339551
158,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2022,151.64,146.2903,5.3497,-155.407700000001,1.9495,0.124606,0.026805,0.091189,53.455974,3.86703174,6.27251625,-3.3922308,630.031524523336,569.828233333336,,0.0
159,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2023,668.528,0.076,668.452,115.7286,1.9951,0.11906,0.031038,0.102021,51.07674,2.3721984,6.41923425,-3.7951812,-368.265208550001,-424.338200000001,13703.079469268829,6844.288943651835
160,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2024,102.1072,98.4957,3.6115,-135.1382,0.6374,0.075705,0.020931,0.105914,32.477445,2.97599445,2.0508345,-3.9400008,529.071006483334,495.506733333335,,0.0
161,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2025,773.0399,0.0878,772.9521,108.9917,1.9578,0.140349,0.030454,0.099159,60.209721,2.72993721,6.2992215,-3.6887148,-334.086068423335,-399.636233333335,12153.34191250126,6567.122911993152
162,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2026,65.6398,63.3181,2.3217,-139.2266,0.8364,0.065237,0.017826,0.119401,27.986673,2.22538173,2.691117,-4.4417172,538.958987863333,510.497533333333,,0.0
163,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2027,788.7172,0.0896,788.6276,67.6112999999996,3.8894,0.175975,0.036573,0.093548,75.493275,2.90979975,12.5141445,-3.4799856,-160.470866349998,-247.908099999998,9928.325938127316,6531.882269357697
164,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2028,121.0583,115.8953,5.163,-122.3906,0.2827,0.095662,0.022266,0.103686,41.038998,3.53822898,0.90958725,-3.8571192,490.395228363332,448.765533333332,,0.0
165,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2029,739.3607,0.0832,739.2775,117.5347,1.9927,0.125687,0.026009,0.096161,53.919723,2.56708023,6.41151225,-3.5771892,-371.639440386667,-430.960566666667,12946.369663234122,6647.883461780605
166,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2030,172.6079,166.1968,6.4111,-135.6309,1.3226,0.08869,0.022395,0.101569,38.04801,4.0338441,4.2554655,-3.7783668,539.8722528,497.3133,,0.0
167,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2031,679.2952,0.0735,679.2217,119.2925,2.1004,0.126484,0.027394,0.098002,54.261636,2.41048236,6.758037,-3.6456744,-377.621352373332,-437.405833333332,13769.73936420429,6811.793654535338
168,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2032,104.5528,99.9639,4.5889,-112.3633,1.2965,0.097087,0.023421,0.101571,41.650323,3.27793323,4.17148875,-3.7784412,457.320070446667,411.998766666667,,0.0
169,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2033,672.6153,0.0753,672.54,82.8443000000007,4.2593,0.16359,0.034435,0.098635,70.18011,2.5469301,13.70429775,-3.669222,-221.000317483336,-303.762433333336,11711.859217513576,6831.831011988243
170,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2034,132.921,128.1769,4.7441,-123.079100000001,0.8734,0.090456,0.02294,0.105506,38.805624,3.48758124,2.8101645,-3.9248232,492.468579873336,451.290033333336,,0.0
171,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2035,585.0877,0.0665,585.0212,176.221600000001,0.9596,0.062653,0.02018,0.112186,26.878137,1.94359737,3.087513,-4.1733192,-618.409938496669,-646.145866666669,19070.069174055352,7136.65776681544
172,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2036,77.5341,74.5794,2.9547,-119.6372,0.9184,0.05705,0.013383,0.115645,24.47445,2.5008555,2.954952,-4.301994,464.297996833334,438.669733333334,,0.0
173,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2037,755.6262,0.0859,755.5403,94.3081000000002,1.9703,0.148612,0.036583,0.094711,63.754548,2.71562148,6.33944025,-3.5232492,-276.510006136667,-345.796366666667,11553.005274427638,6607.980988053351
174,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2038,111.2579,107.0641,4.1938,-141.321300000001,2.2778,0.115715,0.028888,0.097552,49.641735,3.30036135,7.3288215,-3.6289344,574.820083450002,518.178100000002,,0.0
175,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2039,850.7687,0.0952,850.6735,142.8228,1.2688,0.142398,0.030145,0.105034,61.088742,2.92577142,4.082364,-3.9072648,-459.49398738,-523.6836,13056.532855912064,6405.14182034832
176,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2040,188.9357,182.1152,6.8205,-164.1231,2.0525,0.127447,0.027603,0.09557,54.674763,4.33996563,6.60391875,-3.555204,663.848143379999,601.784699999999,,0.0
177,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2041,692.999,0.0787,692.9203,141.5376,1.1773,0.10104,0.025632,0.105929,43.34616,2.3639616,3.78796275,-3.9405588,-473.413674449999,-518.971199999999,14864.078510341562,6771.89615939208
178,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2042,103.6489,99.5912,4.0577,-129.142,1.4703,0.070464,0.019559,0.109405,30.229056,3.04317156,4.73069025,-4.069866,507.453718476666,473.520666666666,,0.0
179,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2043,717.4809,0.0815,717.3994,167.0913,0.6443,0.103193,0.027055,0.104285,44.269797,2.41738497,2.07303525,-3.879402,-567.78728478,-612.6681,15931.612629058494,6704.412606391346
180,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2044,113.3363,108.0829,5.2534,-155.1963,1.8543,0.105112,0.025234,0.101945,45.093048,3.52600248,5.96621025,-3.792354,619.846006729999,569.053099999998,,0.0
181,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2045,731.8912,0.0777,731.8135,152.7197,2.1612,0.108043,0.025885,0.103966,46.350447,2.46607647,6.953661,-3.8675352,-508.069584063332,-559.972233333332,14934.31661090741,6666.8018623351945
182,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2046,70.8954,67.792,3.1034,-135.46,1.756,0.077958,0.02033,0.106589,33.443982,2.54293182,5.64993,-3.9651108,534.358399686667,496.686666666667,,0.0
183,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2047,627.6672,0.071,627.5962,99.8296,1.333,0.114319,0.026819,0.109801,49.042851,2.26348551,4.2889275,-4.0845972,-314.531199856667,-366.041866666667,13279.429593473145,6977.749706215273
184,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2048,59.8676,57.505,2.3626,-132.624,1.2928,0.068232,0.017727,0.115346,29.271528,2.21034528,4.159584,-4.2908712,517.638586079999,486.287999999999,,0.0
185,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2049,647.7102,0.0736,647.6366,115.9273,1.3859,0.113124,0.028785,0.099822,48.530196,2.31069696,4.45913325,-3.7133784,-373.480118856668,-425.066766666668,14001.57148431662,6910.180576008472
186,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2050,166.6219,159.229,7.3929,-133.273,1.9323,0.098098,0.02484,0.102682,42.084042,4.21620342,6.21717525,-3.8197704,537.365316936667,488.667666666667,,0.0
187,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2051,684.1512,0.0777,684.0735,128.5147,1.8691,0.124986,0.030306,0.10339,53.618994,2.43708894,6.01382925,-3.846108,-412.996762476666,-471.220566666666,14240.115410306442,6797.472968884328
188,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2052,118.2883,113.7134,4.5749,-120.9898,2.547,0.11124,0.026398,0.102971,47.72196,3.4338876,8.1949725,-3.8305212,499.149565566668,443.629266666668,,0.0
189,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2053,751.2856,0.0853,751.2003,97.3994000000002,3.6269,0.160572,0.035543,0.098683,68.885388,2.69228388,11.66955075,-3.6710076,-277.554918303334,-357.131133333334,11755.08291714326,6618.4603168290405
190,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2054,176.047,169.8105,6.2365,-162.272,2.9187,0.146025,0.028995,0.083361,62.644725,4.25578725,9.39091725,-3.1010292,668.187733633333,594.997333333333,,0.0
191,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2055,760.3484,0.0839,760.2645,132.7154,2.2819,0.145312,0.031525,0.099118,62.338848,2.64526548,7.34201325,-3.6871896,-417.984196203334,-486.623133333333,13512.400021398009,6596.71626535756
192,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2056,127.5304,121.5953,5.9351,-124.7954,1.3502,0.077265,0.019345,0.104799,33.146685,3.60731085,4.3442685,-3.8985228,494.782874883333,457.583133333333,,0.0
193,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2057,734.8274,0.0834,734.744,139.6206,1.8451,0.128246,0.022609,0.101153,55.017534,2.59993734,5.93660925,-3.7628916,-452.151011010001,-511.942200000001,14187.509802636261,6659.3193138482375
194,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2058,126.0925,121.6251,4.4674,-112.4214,0.7021,0.074271,0.018103,0.112715,31.862259,3.28258359,2.25900675,-4.192998,445.422651340001,412.211800000001,,0.0
195,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2059,761.2276,0.0865,761.1411,91.0054,2.4754,0.156555,0.035257,0.098439,67.162095,2.75441595,7.9645995,-3.6619308,-259.467287016667,-333.686466666667,11331.36926932273,6594.634382499021
196,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2060,144.756,139.6491,5.1069,-138.070400000001,1.732,0.105116,0.023011,0.091842,45.094764,3.66716064,5.57271,-3.4165224,557.176245573335,506.258133333335,,0.0
197,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2061,643.9386,0.0732,643.8654,123.519600000001,1.7581,0.1078,0.028963,0.102446,46.2462,2.255253,5.65668675,-3.8109912,-402.558051450002,-452.905200000002,14522.648806188972,6922.574139737631
198,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2062,99.2146,95.7054,3.5092,-122.9043,0.5605,0.066099,0.018454,0.106097,28.356471,2.87086371,1.80340875,-3.9468084,479.733035060001,450.649100000001,,0.0
199,Illinois,270.1259,39.88651,SweetSorghum,Sorghum,2063,749.1456,0.0851,749.0605,120.2964,1.6832,0.124084,0.027823,0.099252,53.232036,2.58079536,5.415696,-3.6921744,-383.550447040001,-441.086800000001,12985.952415623886,6623.671522911131
200,Illinois,270.1259,39.88651,SweetSorghum,Soybean,2064,62.3552,60.1497,2.2055,-130.4292,0.715,0.056644,0.015628,0.119519,24.300276,2.10529176,2.3005125,-4.4461068,502.500373460002,478.240400000002,,0.0
